sequence_id,label,video_id,sequence_position,frame_num,supplied_split,path,sha256,environment_group_id,d2_split
notflip__0047,notflip,0047,19,20,training,training/notflip/0047_000000020.jpg,a62087c59af5343ee533f59463e9a3b7e084aa47863e8f23b12cedde05b87a81,E04,train
notflip__0047,notflip,0047,20,21,training,training/notflip/0047_000000021.jpg,430734e2cc0e5c1af05ab7fb39c30ffe6130fe64d72a3d055f2872fd86c58fa8,E04,train
notflip__0047,notflip,0047,21,22,training,training/notflip/0047_000000022.jpg,10a853a2ae60056769b11052280aaa7c00c7380a522ddd8340eb92258a3fff1d,E04,train
notflip__0047,notflip,0047,22,23,training,training/notflip/0047_000000023.jpg,657db289634ca56737ab1654c459465fee3c54e7d2bdb9a027d92082ab176d2f,E04,train
notflip__0047,notflip,0047,23,24,testing,testing/notflip/0047_000000024.jpg,5d2f956183e0447cc0978c57f5dc31932a180f045a3bd4461789ef1234bf9f7f,E04,train
notflip__0047,notflip,0047,24,25,testing,testing/notflip/0047_000000025.jpg,7aebe5ee03ef593a73f3371e0335d9dd2f14a3c37501e9b6482e4301ec601588,E04,train
notflip__0047,notflip,0047,25,26,training,training/notflip/0047_000000026.jpg,44803064d187aa6d46fcf62fcc211b9e63fe4db48505ea58e79ed849a4d182d9,E04,train
notflip__0047,notflip,0047,26,27,training,training/notflip/0047_000000027.jpg,2ca86bf574516c409d7701a5274f6f0d1d46072ee1ac4e482a9dc5af0715ac65,E04,train
notflip__0047,notflip,0047,27,28,training,training/notflip/0047_000000028.jpg,67460573b4b8265234bda696bdda29bb3366c34013ba25e092f518e4f0e3f8c0,E04,train
notflip__0047,notflip,0047,28,29,testing,testing/notflip/0047_000000029.jpg,ff24c3afdc482bbf89d17c2d531884e3c172018396e4ddf569f7dfdcf597cdb8,E04,train
notflip__0047,notflip,0047,29,30,training,training/notflip/0047_000000030.jpg,90dcd498ddb651bf027f2f6d6f0f4d3adac833eb3190b1eb9207f9a6d285c3b8,E04,train
notflip__0048,notflip,0048,0,1,training,training/notflip/0048_000000001.jpg,74b1a03ddbb4283fe853fafb5a5024cf2489e8205e072d908bc71631ddc86f49,E04,train
notflip__0048,notflip,0048,1,2,training,training/notflip/0048_000000002.jpg,a036b5f0ec29d31039c473bdf73db0208ae1e2fa61eff20c38ae81c4ab25431d,E04,train
notflip__0048,notflip,0048,2,3,training,training/notflip/0048_000000003.jpg,3b66e09d14c82774ce3ba56961fce41982333cfa639e8cad70b2407159842fe7,E04,train
notflip__0048,notflip,0048,3,4,training,training/notflip/0048_000000004.jpg,6c03461052522b21318fbe4ed5a8ed67031443cbbeea4018b2374c5754760c18,E04,train
notflip__0048,notflip,0048,4,5,training,training/notflip/0048_000000005.jpg,0037274aa56ce13e7bb64735df26bb396d8733a1b2349cfde05459fccd9e1d6b,E04,train
notflip__0048,notflip,0048,5,6,training,training/notflip/0048_000000006.jpg,cf0cb557f22819729e7605f9b3c87beb2544fd11a1a61ae6f0032d070b3f9d7b,E04,train
notflip__0048,notflip,0048,6,7,training,training/notflip/0048_000000007.jpg,e941a4872e6100ab18b76684545ad9c28ba1b7600d8dc14d9eba2e5b7afb70bd,E04,train
notflip__0048,notflip,0048,7,8,training,training/notflip/0048_000000008.jpg,4b66f3e018bbea5d920be1da26e82edff22d8385f37109b93ee9c51f1c181406,E04,train
notflip__0048,notflip,0048,8,9,training,training/notflip/0048_000000009.jpg,279bf0ea58dea2448dd831fa1fb2233837ff055ab22e7b350cc2cd556cba23ad,E04,train
notflip__0048,notflip,0048,9,10,training,training/notflip/0048_000000010.jpg,2513db8369d13262fd4791eb601bbad462a12b24fabbac4216a4ddd7d5473b56,E04,train
notflip__0048,notflip,0048,10,11,training,training/notflip/0048_000000011.jpg,d3b6dca9e16e26f00e6cf80ef38539a640275e6943af0483b5a05f99ff6d936a,E04,train
notflip__0048,notflip,0048,11,12,training,training/notflip/0048_000000012.jpg,b35c8ebef4807bb40ae5257c5b281f50dc4d3029a1a50d855ce1e0a6f17b846a,E04,train
notflip__0048,notflip,0048,12,13,training,training/notflip/0048_000000013.jpg,b259a4967c2aa09467694b6ece02fcfc7ce178bde33b7db539964f8baf40f0e5,E04,train
notflip__0048,notflip,0048,13,14,training,training/notflip/0048_000000014.jpg,6d19c7789d879934680e80b4b1debc6832e26e3a21bd7b41da976a9a70b8541e,E04,train
notflip__0048,notflip,0048,14,15,testing,testing/notflip/0048_000000015.jpg,f194bae26191bdeddc8dec88c6a52d84b425b773e0f3c769f44d59be3f1f58b6,E04,train
notflip__0048,notflip,0048,15,16,training,training/notflip/0048_000000016.jpg,cc03f1e89fba4a58f029dc8391f0ede666e10c7a694b0be864182597b35980d3,E04,train
notflip__0048,notflip,0048,16,17,training,training/notflip/0048_000000017.jpg,58d1a9ec85ba3c0ec71958113b93b3440be17f52a66827587e1d8f9da2ae4f50,E04,train
notflip__0048,notflip,0048,17,18,training,training/notflip/0048_000000018.jpg,774a3d7dfc9ff99deef5338ec08456b6591c9d2204f6000b8c958eecad2a02b4,E04,train
notflip__0048,notflip,0048,18,19,training,training/notflip/0048_000000019.jpg,8462d435174f97525b132294503a4a3f7d9d08247434889a9d93f8d59acadc3b,E04,train
notflip__0048,notflip,0048,19,20,training,training/notflip/0048_000000020.jpg,613087b59d7737345a0ea688289afa839ea24a4adc8eefd20c4e183af1098be6,E04,train
notflip__0048,notflip,0048,20,21,training,training/notflip/0048_000000021.jpg,5960af99c81cf179133dd3375a3872f8d96dd03886a07975f677c40e61a0e2c4,E04,train
notflip__0048,notflip,0048,21,22,training,training/notflip/0048_000000022.jpg,4634fd917f8f9203bffd31f3b9592f2418cb7d1f5bf31317e4b676c123cc0018,E04,train
notflip__0048,notflip,0048,22,23,training,training/notflip/0048_000000023.jpg,7eaa84d5e77262aa0fcc5e413bd8196c29e2657110ee3519f27a50569c529636,E04,train
notflip__0048,notflip,0048,23,24,training,training/notflip/0048_000000024.jpg,a169c1bca6868d542b0771b07582f2f2e19e63d43fdcdf20cfff23ad66027bdd,E04,train
notflip__0048,notflip,0048,24,25,testing,testing/notflip/0048_000000025.jpg,55815e60bedc3fbab8d48a3fbc3aa6b48ad19a7b4dbf9c41349cf3d40e522e5d,E04,train
notflip__0048,notflip,0048,25,26,testing,testing/notflip/0048_000000026.jpg,cd4aa901bf90bc0ecb8d279bd63b91a1f78ff6dbef1501003717c120ec1d9155,E04,train
notflip__0048,notflip,0048,26,27,training,training/notflip/0048_000000027.jpg,2a96866268248c6f6d4d9ca611c27846a91402654978ce546be4240876bcb1d9,E04,train
notflip__0048,notflip,0048,27,28,training,training/notflip/0048_000000028.jpg,f349c9d6709cb4445146c586cd65ca9d9f73e59246123483ceab882bc7bb1b26,E04,train
notflip__0048,notflip,0048,28,29,training,training/notflip/0048_000000029.jpg,ab7474f9dff98f78835a76d00c4f781a129f502f1b4a1b79baa56e8f95db7b4e,E04,train
notflip__0048,notflip,0048,29,30,testing,testing/notflip/0048_000000030.jpg,8f37043b409a0691cd164224ee72e3eafbc72664236d620871bde6dff7bd20dd,E04,train
notflip__0049,notflip,0049,0,1,training,training/notflip/0049_000000001.jpg,23d6d1ede5607146065af5246962ccd80b1186d3ded2264b707e72d061383e17,E04,train
notflip__0049,notflip,0049,1,2,training,training/notflip/0049_000000002.jpg,6c785d0bf8ee88e39d088ad3ee2bc831df52b44b7b0e60588bf8b53616d8fb11,E04,train
notflip__0049,notflip,0049,2,3,training,training/notflip/0049_000000003.jpg,b7de188f25452ff972078c000bf5a92132534b4a76e723a61673f0a7557f5446,E04,train
notflip__0049,notflip,0049,3,4,training,training/notflip/0049_000000004.jpg,50af69b5979a3d35c24bd8db9f0f3d22a08a73eed99238d7120d89229d17fa1f,E04,train
notflip__0049,notflip,0049,4,5,training,training/notflip/0049_000000005.jpg,f6af9185d06a3e6c93a3e257723b5342f648cea3c02781cf352e40855f94985e,E04,train
notflip__0049,notflip,0049,5,6,testing,testing/notflip/0049_000000006.jpg,5f80c9411aaebb5180ac0ff0aba61719ca2ed3ad66a28abbb533ba325a8ab951,E04,train
notflip__0049,notflip,0049,6,7,training,training/notflip/0049_000000007.jpg,40833c7002d4a37a6f6b4101b4b586ee2616ac42f4ec01b6ea54b54dd429e541,E04,train
notflip__0049,notflip,0049,7,8,training,training/notflip/0049_000000008.jpg,2155059d9a59cc94a1bd746d5d3972ad48e4cf0684ab0dcf490dd45f4a2d6a6e,E04,train
notflip__0049,notflip,0049,8,9,training,training/notflip/0049_000000009.jpg,158be9e05e5dcc778f6b233e743716faaed0101240f970d4a863c60f7263f71d,E04,train
notflip__0049,notflip,0049,9,10,training,training/notflip/0049_000000010.jpg,56fa85bcf388aec70550244986a1a359a7f5368636948a01694e1c155759bb4d,E04,train
notflip__0049,notflip,0049,10,11,testing,testing/notflip/0049_000000011.jpg,db3e68744c99d7ccad0f4538df1cad21f597b553b943ccd6ea6d7bb1c9f7b0fa,E04,train
notflip__0049,notflip,0049,11,12,testing,testing/notflip/0049_000000012.jpg,c6c7ce2df74dc5784f23d71667bbdb08ffeff3772fe290ee3f61e92b8f359d64,E04,train
notflip__0049,notflip,0049,12,13,training,training/notflip/0049_000000013.jpg,c73b4189ab185692f4c9949deeb791512570f981baac035a8eed7f4d6f31f884,E04,train
notflip__0049,notflip,0049,13,14,training,training/notflip/0049_000000014.jpg,368a0e36cf6ee602ac5aa429d3cb5dcd9e7dfb5c226aaa6dd21f5bb20386cb5a,E04,train
notflip__0049,notflip,0049,14,15,training,training/notflip/0049_000000015.jpg,aec1131688cc423cb25b85df7aace77490a5700f24947ef35742149c6f10de37,E04,train
notflip__0049,notflip,0049,15,16,training,training/notflip/0049_000000016.jpg,f0eae4fc323825406cd95187ec8d33ce2c852ad02b91e009589c05051a4ebb85,E04,train
notflip__0049,notflip,0049,16,17,training,training/notflip/0049_000000017.jpg,e1073f74ac2172fd777de5f5c6f4f1bb57a47895de869d63c0285a5610d5d76f,E04,train
notflip__0049,notflip,0049,17,18,testing,testing/notflip/0049_000000018.jpg,66f66ce7acbdbbcf8b97df57bb0809eb443c4ebbafbcb19e5f09673c5b4f718b,E04,train
notflip__0049,notflip,0049,18,19,training,training/notflip/0049_000000019.jpg,ec830d719b61f4ed9c8ebdc9df5d50c8858278e07b997344e52c010381fcf43d,E04,train
notflip__0049,notflip,0049,19,20,training,training/notflip/0049_000000020.jpg,b8a45f9ea111a6c8d05172370ec46017fc436a44c1583464907363c2aa3e895f,E04,train
notflip__0049,notflip,0049,20,21,training,training/notflip/0049_000000021.jpg,aa6f52b9842f8360156e20ff5d4a502d76bece20e761ffbc792e7c927aa65bc3,E04,train
notflip__0049,notflip,0049,21,22,testing,testing/notflip/0049_000000022.jpg,aeb7eda8a5ea24d79d06a70a92924c7ca787688ab3e95f20680506407a46ae7f,E04,train
notflip__0049,notflip,0049,22,23,training,training/notflip/0049_000000023.jpg,84daa9a97640c9e1ee48188763932269dabdae05bc00eb091fb5dc392e199f72,E04,train
notflip__0049,notflip,0049,23,24,training,training/notflip/0049_000000024.jpg,fb15eec36319fa20e07350144ba7839fea60ac3efdfe030b614fbddcfbc2499b,E04,train
notflip__0049,notflip,0049,24,25,training,training/notflip/0049_000000025.jpg,7419b8232b9d2da2ad9aeac7384e0028cdb8634be605889f002c97c51ddc6268,E04,train
notflip__0049,notflip,0049,25,26,testing,testing/notflip/0049_000000026.jpg,566ac1680c1c02ff35fe6b6cd8d58b1f7a0ed2ada12f5c9b03a2081fde8da2da,E04,train
notflip__0049,notflip,0049,26,27,training,training/notflip/0049_000000027.jpg,1d9c9483bb0c53a46d123802dddb9e55faa4823bfd52a1fab6f7cb3e73d7ab82,E04,train
notflip__0049,notflip,0049,27,28,testing,testing/notflip/0049_000000028.jpg,89594793006b645cea96b4aab9defc685c8b015e04802775ce94f1d79d15951b,E04,train
notflip__0049,notflip,0049,28,29,training,training/notflip/0049_000000029.jpg,34077a61bc8e82e975ba55eceeef598fe3d6b2f15d9f1012a6c77283cf2414c0,E04,train
notflip__0049,notflip,0049,29,30,training,training/notflip/0049_000000030.jpg,dfbb17cdcde354ad001653f69e5be2df056cf8d75f5c5a962eef41a0ee68e413,E04,train
notflip__0050,notflip,0050,0,1,training,training/notflip/0050_000000001.jpg,8a13b4f8ea5a4e3c2c83e85790ad21778ea358876b2f207b33bc3b5510717e29,S36,test
notflip__0050,notflip,0050,1,2,training,training/notflip/0050_000000002.jpg,de6e5407313d27d2b4a8e20dc8f0a0cdec992d1537bdb775461fb90bda50779d,S36,test
notflip__0050,notflip,0050,2,3,training,training/notflip/0050_000000003.jpg,84e6304ba9a4c8a782a54385552f94b06d88afc63a1b3967e1ffa0b0739a2bb7,S36,test
notflip__0050,notflip,0050,3,4,training,training/notflip/0050_000000004.jpg,610084797f8c8a2bae4bc03d40f3b70878e04df08a578f6c58d87889750fdf0a,S36,test
notflip__0050,notflip,0050,4,5,training,training/notflip/0050_000000005.jpg,cb4af98739ffd3e70d1872273f74d694d8e4002858f51922b5d19e3bc6d6586e,S36,test
notflip__0050,notflip,0050,5,6,training,training/notflip/0050_000000006.jpg,95877238b7c22210df05cb536c5868881e862ad4dd6386da22e4b144dba9befe,S36,test
notflip__0050,notflip,0050,6,7,training,training/notflip/0050_000000007.jpg,f84641997ec954b5cc6ebfaf9c115df61ad03bdced55613acad8d7d2a156abbd,S36,test
notflip__0050,notflip,0050,7,8,training,training/notflip/0050_000000008.jpg,1b852aa80b4f5f85fa08cb41591dfcb33a3bb9ebd4e2b4e5cb32f818dc9ea046,S36,test
notflip__0050,notflip,0050,8,9,training,training/notflip/0050_000000009.jpg,60c9d4e903910d23fcabab59a4b8ecd0ceef07289dbdbeb82d8121920305b3dd,S36,test
notflip__0050,notflip,0050,9,10,training,training/notflip/0050_000000010.jpg,3b0375a4d096e1c13d830323faf7b553c1c1e32f17ba257ed5043cb68edf8ac3,S36,test
notflip__0050,notflip,0050,10,11,testing,testing/notflip/0050_000000011.jpg,67c57000c0fffbaacdbd43f40d6fd850da3ddeb638479b5b55c331b29cfca17c,S36,test
notflip__0050,notflip,0050,11,12,training,training/notflip/0050_000000012.jpg,10f188943d3d8cc48f3836724ef9ebdd36f01701463224c89c974a1c5e48fd45,S36,test
notflip__0050,notflip,0050,12,13,testing,testing/notflip/0050_000000013.jpg,f0bd7f2ce1bda4708c9cc9c4192e0d2c4507e615e44f3753c5bd3edc5dc483c0,S36,test
notflip__0050,notflip,0050,13,14,training,training/notflip/0050_000000014.jpg,c9022c6e50fa9134f5ddd313407d322953fd33e54ebe27a3b02853926fb8f877,S36,test
notflip__0050,notflip,0050,14,15,training,training/notflip/0050_000000015.jpg,51d04883ac3db930a0bd51de09f2de7bc828d40b5faf809c36a7ea9acefd8016,S36,test
notflip__0050,notflip,0050,15,16,training,training/notflip/0050_000000016.jpg,175823e0804185074315f536385b5d8298ed05c5fa9c5f0b09f2ac03795badcf,S36,test
notflip__0050,notflip,0050,16,17,training,training/notflip/0050_000000017.jpg,9dfab24e9424acaa2404afa5fecf03641d7da8aa9cbe203d9d6263ee28ca091d,S36,test
notflip__0050,notflip,0050,17,18,training,training/notflip/0050_000000018.jpg,b5ea7aacd029708315cf535f1a3be4b7a9a993ee82b7c4d1c460c44077a73f57,S36,test
notflip__0050,notflip,0050,18,19,training,training/notflip/0050_000000019.jpg,976f5d7d137b2e6ca859d8faea873500ea9a1fa2eca0d78aae8a0d5c528eb6f1,S36,test
notflip__0050,notflip,0050,19,20,training,training/notflip/0050_000000020.jpg,059f68f2304f6d0f36cf2c110b5188e45293014f18fbc2bb2ba6eb9f1916a7a8,S36,test
notflip__0050,notflip,0050,20,21,training,training/notflip/0050_000000021.jpg,2b37a5953daa20996a24e4330894f591adbb979ea3db418ce2c9d1ba295bf30e,S36,test
notflip__0050,notflip,0050,21,22,training,training/notflip/0050_000000022.jpg,c66f2da9f9e4f2012579b37dd34fb51bfeaeac0ce5e9fad73d914a0ae52199e0,S36,test
notflip__0050,notflip,0050,22,23,training,training/notflip/0050_000000023.jpg,dc252ff75eab4709b5ce88a463bfd839ecff530e026ec4cf6927db2958beb0b2,S36,test
notflip__0050,notflip,0050,23,24,training,training/notflip/0050_000000024.jpg,4e9d6e01511b652e7b161ba9ea6df293c6fb29e8f4348760618415ae11865fa2,S36,test
notflip__0050,notflip,0050,24,25,training,training/notflip/0050_000000025.jpg,67de99cfdc47efef0e68f3ab0b7fd41b4c79e6811312a3e198e4a3e8c1766228,S36,test
notflip__0050,notflip,0050,25,26,training,training/notflip/0050_000000026.jpg,424ddcc0b480fb9fb72b92026139eac560ae5fd2bbbc6b9cd11cbd79c62bc51b,S36,test
notflip__0050,notflip,0050,26,27,training,training/notflip/0050_000000027.jpg,a08534fd60f061eeaf04b6f818fcc798a2e2b79d32b1c1bd41e1d8f63a843804,S36,test
notflip__0050,notflip,0050,27,28,training,training/notflip/0050_000000028.jpg,394d8ee3de49a01a2ed73ecfd70e38883cd9668771af78b9db340eb9ab512ca9,S36,test
notflip__0050,notflip,0050,28,29,training,training/notflip/0050_000000029.jpg,c6a2e68e27e51d2f995618e291469c223a24b32b9245ed5b408ac231378e4fca,S36,test
notflip__0051,notflip,0051,0,1,training,training/notflip/0051_000000001.jpg,37132ca1e1b0c7b1c1e57bf96bcc908f407973c2ed195a63c155f576527c55bb,S37,train
notflip__0051,notflip,0051,1,2,testing,testing/notflip/0051_000000002.jpg,553aa1fff6f5a2d3b52221da61d09f763adda33718745df32b6a68113225cb9f,S37,train
notflip__0051,notflip,0051,2,3,training,training/notflip/0051_000000003.jpg,c9dfcdea9f47280f4b1b10f7fdc8f91206569582e164d6e0c8435c95f8b97846,S37,train
notflip__0051,notflip,0051,3,4,training,training/notflip/0051_000000004.jpg,4cf17fe5b9b9b35b9d2f1ec6e428188cd6816d0801c06ed36fffedab10bbd7c8,S37,train
notflip__0051,notflip,0051,4,5,training,training/notflip/0051_000000005.jpg,f85df6ec3190c90dc0b9bd8f9636a7c35a84bf3be884b9bbed3f0b73b5c952af,S37,train
notflip__0051,notflip,0051,5,6,training,training/notflip/0051_000000006.jpg,5f2b74704a09af9b2708fef158a6452d2af6aeb109bf35521581ef088876c7eb,S37,train
notflip__0051,notflip,0051,6,7,training,training/notflip/0051_000000007.jpg,1950573c6f2be5df876536f3e250c3c2a8964f93efc0df2663983d38f5cf7191,S37,train
notflip__0051,notflip,0051,7,8,training,training/notflip/0051_000000008.jpg,92e8296f7b6606c5d222f7887a59b865409c2f6ec1899c21b6bad59780d5bef7,S37,train
notflip__0051,notflip,0051,8,9,training,training/notflip/0051_000000009.jpg,c28437ca6d96cfa849518e67b815533d356c770241e7cfb180d27d95251c6aeb,S37,train
notflip__0051,notflip,0051,9,10,training,training/notflip/0051_000000010.jpg,b97ac63ca70a180b358097fecf16fa4d824b9d72b144b51f7ad8445992fe0545,S37,train
notflip__0051,notflip,0051,10,11,training,training/notflip/0051_000000011.jpg,495abd5262583f153b320c75aef222db6fe89e079442f03eac281c06debc2dda,S37,train
notflip__0051,notflip,0051,11,12,testing,testing/notflip/0051_000000012.jpg,b0bddb7dbb7774a5798b17486db7d0d2b173980298493632f0b1693d3d8cd864,S37,train
notflip__0051,notflip,0051,12,13,training,training/notflip/0051_000000013.jpg,1a4e2deb9813c183db46380b7c0a7a3ddfcd787010894adfeb57ae48818732c0,S37,train
notflip__0051,notflip,0051,13,14,training,training/notflip/0051_000000014.jpg,19bfbf959af9e4bd340a950ea8c546e0352cc5ed2b2ca453679602d54fb38172,S37,train
notflip__0051,notflip,0051,14,15,training,training/notflip/0051_000000015.jpg,61e21b368786895dc50b9cb1c1d902879914525c22a6ab0fe5eaf6cebef48257,S37,train
notflip__0051,notflip,0051,15,16,training,training/notflip/0051_000000016.jpg,2cdb42f4fcf220a33cf0e5fc6fd2836deae626b1323b6ec109816d323655342b,S37,train
notflip__0051,notflip,0051,16,17,training,training/notflip/0051_000000017.jpg,82e784067f98cc7f2915773ac027cb1501d36dd7230556ed62c215b2143e4185,S37,train
notflip__0051,notflip,0051,17,18,training,training/notflip/0051_000000018.jpg,9917b8def71bf2721d518d3a23f77215b9dde95c3cb99664e0f0b3c4918a4ed0,S37,train
notflip__0051,notflip,0051,18,19,training,training/notflip/0051_000000019.jpg,92f88da7d31c0fee48f2f312e06d0b9b72131c9f7444d9693173d0faab09ab5c,S37,train
notflip__0051,notflip,0051,19,20,training,training/notflip/0051_000000020.jpg,4622d335dab8855d1072fb1f376a8b230f724306dc24654904d0e1b072feca5f,S37,train
notflip__0051,notflip,0051,20,21,training,training/notflip/0051_000000021.jpg,9baf2e56c102d4afd91014460b5111ae8c38d8780f4825a22a81fdcb5b589eff,S37,train
notflip__0051,notflip,0051,21,22,training,training/notflip/0051_000000022.jpg,124fdb4ed2cfde19297e850d38b47a3c08edb7b11849a1a15c1fec9f7d080565,S37,train
notflip__0051,notflip,0051,22,23,training,training/notflip/0051_000000023.jpg,a27681ebaf968f248c061e156a7498bfda023e33f03f9412cabb6150066397bd,S37,train
notflip__0051,notflip,0051,23,24,training,training/notflip/0051_000000024.jpg,d25bcddab2cbce6436392e76d35386cbc42f12ad415ae4152c23f2484f1e9fe0,S37,train
notflip__0051,notflip,0051,24,25,testing,testing/notflip/0051_000000025.jpg,a3b2faeaa86a505819f20032e645f8aed56574a993916e13ce5a28215896beba,S37,train
notflip__0051,notflip,0051,25,26,training,training/notflip/0051_000000026.jpg,bcbef5717fa6fac87b279e47e3a5d1eb2c897002a18eef0eccab3edd53f5dbdf,S37,train
notflip__0051,notflip,0051,26,27,training,training/notflip/0051_000000027.jpg,df6edb31657efae256b3212a12f21a695253269afcc5628cde3cc05009d6792c,S37,train
notflip__0051,notflip,0051,27,28,training,training/notflip/0051_000000028.jpg,9e917bde0f1508f2e59b9f93b03793009329e2084393aa213ec15e0ee1e09f07,S37,train
notflip__0051,notflip,0051,28,29,training,training/notflip/0051_000000029.jpg,7c10ca42afa00ea8762d5b2f87b0d8516c9e32aa0f9d95adb2d2cc9f19961dd7,S37,train
notflip__0051,notflip,0051,29,30,training,training/notflip/0051_000000030.jpg,c9f7206570a264ded6b167b0e267fe166881a773dffb8127528c1a1a8ca623ac,S37,train
notflip__0052,notflip,0052,0,1,training,training/notflip/0052_000000001.jpg,e4f9a4e972491d6c1de80992c030d1a820c31663671375e29a7c4237b90b0916,S38,train
notflip__0052,notflip,0052,1,2,training,training/notflip/0052_000000002.jpg,d41108b35d1f2843a959d4efadfd93fa470441fc34e6f6ccd3bc924f81a58663,S38,train
notflip__0052,notflip,0052,2,3,training,training/notflip/0052_000000003.jpg,6bc6d27908ae7662f0da34e9fbc6a726a8dadc8883c73e203f8edeba0c1d8bc2,S38,train
notflip__0052,notflip,0052,3,4,training,training/notflip/0052_000000004.jpg,501a110c3f2ba943497f05ffe058d8af831bf0a9661dc7f43bb404bbf23bd96e,S38,train
notflip__0052,notflip,0052,4,5,training,training/notflip/0052_000000005.jpg,854669173b2e8a2f83a35301ae1365d3f555b9bc8b9cb40c22b9b6beea241dcd,S38,train
notflip__0052,notflip,0052,5,6,testing,testing/notflip/0052_000000006.jpg,6df411045dfbb944e41b8aa972acf93dd6f37c3af81b09d34c4e443b8a0ce260,S38,train
notflip__0052,notflip,0052,6,7,training,training/notflip/0052_000000007.jpg,3aa0cc89a81e1ed14d3eb01dbda8a14bc641b98576096f4c8f493a8c90fd7610,S38,train
notflip__0052,notflip,0052,7,8,training,training/notflip/0052_000000008.jpg,4220d18d344789b28fe4179ec962f42f4f998e70d54fda7eb4b607d66804199d,S38,train
notflip__0052,notflip,0052,8,9,training,training/notflip/0052_000000009.jpg,96ca0044f613cabc8c4d654a3e0ccc04ffd663bf0fdf7f754afa692958259784,S38,train
notflip__0052,notflip,0052,9,10,training,training/notflip/0052_000000010.jpg,39dd4dffd73dc329416dbb56477e1adb9e7faf97d5faef2cfaba96655ddd7ce3,S38,train
notflip__0052,notflip,0052,10,11,training,training/notflip/0052_000000011.jpg,b9237c2610182c658e69fc604d68df99572decdf9df6f07fa99d185504091b59,S38,train
notflip__0052,notflip,0052,11,12,training,training/notflip/0052_000000012.jpg,58c81ae46025a994de2b816e499e2062c69bd1b5fe5f3a710c3b85a1dcb9f717,S38,train
notflip__0052,notflip,0052,12,13,training,training/notflip/0052_000000013.jpg,8509eddaedacfcaabbd87e294af08305426f433deb3325821394aeb70573e6f7,S38,train
notflip__0052,notflip,0052,13,14,testing,testing/notflip/0052_000000014.jpg,2576cf0d3669763b942d418e290d9e2569d887767b577f5023f14f0b32b7ca8d,S38,train
notflip__0052,notflip,0052,14,15,training,training/notflip/0052_000000015.jpg,68d900f2e1b68a759c3722fa8fc8e010ca7cac0f894e433e336060ce1e987d47,S38,train
notflip__0052,notflip,0052,15,16,training,training/notflip/0052_000000016.jpg,a6ad9a31a593ac6d58950e439cb5bad1d3de3cf8007c9e54df663130efe783ed,S38,train
notflip__0052,notflip,0052,16,17,training,training/notflip/0052_000000017.jpg,62f4d69cfb7a0289fe1b4dcd9f706cb2a707704d76a4feafbe586153e0c7c828,S38,train
notflip__0052,notflip,0052,17,18,training,training/notflip/0052_000000018.jpg,a354498f4d3a74fe94034288ca5d93ba82620e9759234e30714ae405480d0276,S38,train
notflip__0052,notflip,0052,18,19,training,training/notflip/0052_000000019.jpg,ce9121f1fa7fb44a2852e1633911a54be325748289c2f580766ab9305811670d,S38,train
notflip__0052,notflip,0052,19,20,training,training/notflip/0052_000000020.jpg,93db945def499d2b10cc9b2571ee869d5dde999e8689579981bf7591d850063d,S38,train
notflip__0052,notflip,0052,20,21,training,training/notflip/0052_000000021.jpg,2520ab5fa677f08dabe1211615099a54ba2d57401eb970b82ff30c19db1494f3,S38,train
notflip__0052,notflip,0052,21,22,testing,testing/notflip/0052_000000022.jpg,baec2396792767b7c0344262a632b6efe67e664177c6fadf9476c0b8bca4f02f,S38,train
notflip__0052,notflip,0052,22,23,training,training/notflip/0052_000000023.jpg,1868983e5df53d44651bef060ed5aa659307aa7a9f8b5892b381524a28e0a693,S38,train
notflip__0052,notflip,0052,23,24,training,training/notflip/0052_000000024.jpg,a1ca204c420fcb56b622c56b6c80a914303d3949547c8cdfc8bb4aed224d6e97,S38,train
notflip__0052,notflip,0052,24,25,training,training/notflip/0052_000000025.jpg,18bd3fd4178cb8bd8a7b24abe4a99e74835f78a2881be75a5166ed0e138f608a,S38,train
notflip__0052,notflip,0052,25,26,training,training/notflip/0052_000000026.jpg,c192318e839d37c571e2b7c72bc2fa59c4fb638715f99979bee8e16eef29a6cc,S38,train
notflip__0052,notflip,0052,26,27,training,training/notflip/0052_000000027.jpg,828287f123c82e674c0e589d836101e07c32c6e68f878156ab956c9e602390b1,S38,train
notflip__0052,notflip,0052,27,28,training,training/notflip/0052_000000028.jpg,fb2f20a62aa7d8c06184fc7b39380824b7900fd6bedb6822ebb8778b1b2c77e8,S38,train
notflip__0052,notflip,0052,28,29,testing,testing/notflip/0052_000000029.jpg,323e74b2a2242756f335bd5cdfe82d0474281f88ee05897c73a035687e9cb987,S38,train
notflip__0052,notflip,0052,29,30,training,training/notflip/0052_000000030.jpg,67badc319489e491dab297a974a9950a2de37c479f35b0dab411f6b1c4a5cc81,S38,train
notflip__0053,notflip,0053,0,1,testing,testing/notflip/0053_000000001.jpg,1834a74209871ba9943770f05f270040061bda8b2c3fe2662c11e9bedb596565,E09,train
notflip__0053,notflip,0053,1,2,training,training/notflip/0053_000000002.jpg,b059ed4a292672f47d8f646833886d33d6356d9c40f36dbf557de53c54dfdfb1,E09,train
notflip__0053,notflip,0053,2,3,training,training/notflip/0053_000000003.jpg,0473ed3668279daec33bc1e4c6d125ef8f0815254bf3a12cde9324e28b47edd9,E09,train
