sequence_id,label,video_id,sequence_position,frame_num,supplied_split,path,sha256,environment_group_id,d2_split,dedup_group_id,dedup_role,dedup_keep,d3_split
notflip__0016,notflip,0016,11,12,training,training/notflip/0016_000000012.jpg,9fa41f2b5bf6327950d5768299394844940b67d47b1ae463e0d2c049c812c3c8,S27,test,,unique,1,training
notflip__0016,notflip,0016,12,13,training,training/notflip/0016_000000013.jpg,3cbc9bffa088e2f52178ff24f0004dcf0a0f0a6a2b888c0d81756c130dde3ec0,S27,test,,unique,1,training
notflip__0016,notflip,0016,13,14,testing,testing/notflip/0016_000000014.jpg,6f8816b8a39bf3522776ccfa1e991614fc8ffb3bddb9872e27eb1415b17523c9,S27,test,88,representative,1,testing
notflip__0016,notflip,0016,17,18,training,training/notflip/0016_000000018.jpg,1d2f2468732bbba293924968b5a703419267922b0fd158a807f9a3f3d82a48cc,S27,test,66,representative,1,training
notflip__0016,notflip,0016,23,24,training,training/notflip/0016_000000024.jpg,7b3b173e0307c25ed549a06d3d0c68b50449e4e081d1c96c1c588d349e516cf7,S27,test,,unique,1,training
notflip__0016,notflip,0016,24,25,testing,testing/notflip/0016_000000025.jpg,f6b3abfaf4fd9b7838bcac2e0e06f9013efd942781f3d03af31af120bb5a16bb,S27,test,,unique,1,testing
notflip__0019,notflip,0019,0,1,training,training/notflip/0019_000000001.jpg,b97af9abcdc968414ef8c1f323109fc448626fc79bc879fbe1470c4bfef2cbee,E08,train,,unique,1,training
notflip__0019,notflip,0019,1,2,testing,testing/notflip/0019_000000002.jpg,e59590983c672e0a31c9ca0d181e92eb43bc91ff8baa341a9ac5754e067a013a,E08,train,89,representative,1,testing
notflip__0019,notflip,0019,5,6,training,training/notflip/0019_000000006.jpg,3d545ae84e96ae47c2231e0f9413b7468362c884513b46e72e20516eba74a7ff,E08,train,18,representative,1,training
notflip__0019,notflip,0019,22,23,training,training/notflip/0019_000000023.jpg,68d7207cbf57540d3bd65917760de9926bd27e5c0db79004b4fb628cd8f61089,E08,train,54,representative,1,training
notflip__0019,notflip,0019,29,30,training,training/notflip/0019_000000030.jpg,892b7ad50814c9c78685c72e8768de1a7a1efa1d52eeec4871aa7314590eb787,E08,train,,unique,1,training
notflip__0020,notflip,0020,0,1,training,training/notflip/0020_000000001.jpg,d9782496c54e2870fa78fd0875229ccb4a51e5b9c6b41b95d771278fbaed3314,E08,train,7,representative,1,training
notflip__0021,notflip,0021,0,7,training,training/notflip/0021_000000007.jpg,59583d4900a3ff6fb11715266e199be55cd73b3c7f6e55669a1195b262b32c6b,S28,test,,unique,1,training
notflip__0021,notflip,0021,1,8,training,training/notflip/0021_000000008.jpg,6fe23f7720de847c42f6a629c36f85c04e585786ddaecd29c2a07dc8a4a4d040,S28,test,,unique,1,training
notflip__0021,notflip,0021,2,22,training,training/notflip/0021_000000022.jpg,372dd3b8ec72da86a64e656345de4fbfb4ec6e06b4b46e2e86c9ebd1f258b9af,S28,test,67,representative,1,training
notflip__0023,notflip,0023,0,1,training,training/notflip/0023_000000001.jpg,bfe3ca4d8f78236373ea2ccd22ae1bc1f35d929b0328a6a5e2b81ed09b2a2c97,E02,test,,unique,1,training
notflip__0023,notflip,0023,1,2,training,training/notflip/0023_000000002.jpg,5e5e2c591e62ed8f0bfaff28accfcc19787f8a4631b7c9901994d7c2136a8f95,E02,test,,unique,1,training
notflip__0023,notflip,0023,2,3,training,training/notflip/0023_000000003.jpg,d16d895bdb662bd29015dbc5d9a3bfff740924b33f09342bd265ed91422ff320,E02,test,,unique,1,training
notflip__0023,notflip,0023,3,4,training,training/notflip/0023_000000004.jpg,389542a06220168363cb528334b4a17bc539577b7dc71fc1c0fe048574bd1a47,E02,test,,unique,1,training
notflip__0023,notflip,0023,4,5,training,training/notflip/0023_000000005.jpg,73718118ed500535866c8b89545be70cb0ea8f0e82ab12e10c43459421848ec7,E02,test,126,representative,1,training
notflip__0023,notflip,0023,7,8,training,training/notflip/0023_000000008.jpg,e9b482303d5b0aaee3dd057a212129d796b4780ecc0435be033ff568e1bfaf36,E02,test,,unique,1,training
notflip__0023,notflip,0023,8,9,training,training/notflip/0023_000000009.jpg,6b91230433b36349dec67bb5248e17c469a2078e1a9547a17b0583e836a1c365,E02,test,,unique,1,training
notflip__0023,notflip,0023,9,10,training,training/notflip/0023_000000010.jpg,68021eab0fda29865eaafdc15af28861773609103d79aa81100975071c85632b,E02,test,,unique,1,training
notflip__0023,notflip,0023,10,11,training,training/notflip/0023_000000011.jpg,fae53427cfdc997676232687ca4bc04ca254cf302f01e23fac6882927497271a,E02,test,,unique,1,training
notflip__0023,notflip,0023,11,12,training,training/notflip/0023_000000012.jpg,a0f0dfc9cbda77c7cc9f204bcbb01cec4b6acf7ad9a3b5456b3a706d568a6fb9,E02,test,,unique,1,training
notflip__0023,notflip,0023,12,13,training,training/notflip/0023_000000013.jpg,8c32c557700e9bf1c9aad9672219a64d1b432912b761e671517b691c9d48bb27,E02,test,,unique,1,training
notflip__0023,notflip,0023,13,14,testing,testing/notflip/0023_000000014.jpg,c6e9ce0218eb8a8b8b6c9e354c6a44770177c1b3c7930b11be09628f81fc06c1,E02,test,,unique,1,testing
notflip__0023,notflip,0023,14,15,training,training/notflip/0023_000000015.jpg,079a36a83c5affe05d446dc1c65f0543831f80115ddbdd8ee53104421c0f1340,E02,test,,unique,1,training
notflip__0023,notflip,0023,15,16,training,training/notflip/0023_000000016.jpg,ef2ebe1e6924910011f1e55c5fe80748e0799bfbf9c12891553c528174af9df8,E02,test,,unique,1,training
notflip__0023,notflip,0023,16,17,training,training/notflip/0023_000000017.jpg,9d4df4e07fd0014720bef50cb47fbececf1aab7ae8c55ae3742bc3a6dd72b504,E02,test,,unique,1,training
notflip__0023,notflip,0023,17,18,training,training/notflip/0023_000000018.jpg,09ef7e7036b5437533b22ebbf51a6e9ed00fa3854983fc22e9e4c7e537cd0f68,E02,test,,unique,1,training
notflip__0023,notflip,0023,18,19,training,training/notflip/0023_000000019.jpg,180621fd6d9b519aac4029d7f21c533b26921e35a7114b0a6184d9c72ceccc8c,E02,test,,unique,1,training
notflip__0023,notflip,0023,19,20,testing,testing/notflip/0023_000000020.jpg,9d139d845dcc28bf622c8e1b04126b78fafa0c7471803d3798425fbcdb3e9c90,E02,test,40,representative,1,testing
notflip__0024,notflip,0024,0,1,training,training/notflip/0024_000000001.jpg,aafa1470add4eaadf2eba489f561db283fe121aee4833487cc555a33254ce555,E02,test,5,representative,1,training
notflip__0024,notflip,0024,22,23,training,training/notflip/0024_000000023.jpg,fac29cb2157dca89397adb5778894b4dc49f5e5c15cd9c8ca71d81de92319f1d,E02,test,,unique,1,training
notflip__0024,notflip,0024,23,24,testing,testing/notflip/0024_000000024.jpg,e4462600416d968f28c6cb2129428c2ed775344487857a08a08269e26a77b25f,E02,test,,unique,1,testing
notflip__0024,notflip,0024,24,25,testing,testing/notflip/0024_000000025.jpg,5e2f0489d813c8bcf79583f1b378e3c29ea5f6281659813b9a1b946d709eec2b,E02,test,68,representative,1,testing
notflip__0025,notflip,0025,0,1,training,training/notflip/0025_000000001.jpg,8aecd6d71b63208990863702ed0ef017ae146edb19c07f03d91f0164e95b2e63,E02,test,,unique,1,training
notflip__0025,notflip,0025,1,2,training,training/notflip/0025_000000002.jpg,94dbb661140a400d11b2cdb34ccc92bf2a42b596858c05a1d70fa3bb9474ee74,E02,test,,unique,1,training
notflip__0025,notflip,0025,2,3,training,training/notflip/0025_000000003.jpg,913fdc46410fac38388823a01158da77fb10bcadea94ca83d94763732043a7b6,E02,test,,unique,1,training
notflip__0025,notflip,0025,3,4,training,training/notflip/0025_000000004.jpg,d0e3313935806fc1f5c1822e85beeacf7b993f9bf03c53cec281b717cacc1419,E02,test,,unique,1,training
notflip__0025,notflip,0025,4,5,training,training/notflip/0025_000000005.jpg,9408988dcefaded58ef5458fb60eb8463139e4fb72570b7d334b41ba34c9f9b6,E02,test,,unique,1,training
notflip__0025,notflip,0025,5,6,training,training/notflip/0025_000000006.jpg,15d1c2d887fe46de5ecdf22100d730951be871830d1b76c5776a4794a00af97c,E02,test,,unique,1,training
notflip__0025,notflip,0025,6,7,training,training/notflip/0025_000000007.jpg,14e4c1e3c80ef7269c80707c58a15aa3a6b1fcf8ba310505a3512a48da160fd3,E02,test,,unique,1,training
notflip__0025,notflip,0025,7,8,training,training/notflip/0025_000000008.jpg,536400dd851ff95f08530858df4b6cf1a94718b66af8737a502aea31bde47d62,E02,test,,unique,1,training
notflip__0025,notflip,0025,8,9,training,training/notflip/0025_000000009.jpg,0521a93d69482717c37350b6f7453029ccf6148c229807a7069e9491da3ef2a5,E02,test,,unique,1,training
notflip__0025,notflip,0025,9,10,testing,testing/notflip/0025_000000010.jpg,8d0741ef1560cdd3acbbc4610be0301c3a505407cefd3dd33e920de8fab04054,E02,test,,unique,1,testing
notflip__0025,notflip,0025,10,11,testing,testing/notflip/0025_000000011.jpg,cd7a674fbe9dead57747c3f1699f03756639a47ccbdbd89e94349d0faa032323,E02,test,,unique,1,testing
notflip__0025,notflip,0025,11,12,training,training/notflip/0025_000000012.jpg,3c7d0d5bfd9d3eddb8816cbbf49471ec0730a5f97bee2eb205537fb27e1a6eaa,E02,test,,unique,1,training
notflip__0025,notflip,0025,12,13,testing,testing/notflip/0025_000000013.jpg,65e3ae89c83856c31e0dd9193669a68103d6f697d315b02076fe24506ed4cc71,E02,test,,unique,1,testing
notflip__0025,notflip,0025,13,14,training,training/notflip/0025_000000014.jpg,b32b9e4c793b598d3df08c7b99bee6daf1ff9f1d9c29c2167ad029c9f27c075d,E02,test,,unique,1,training
notflip__0025,notflip,0025,14,15,training,training/notflip/0025_000000015.jpg,a90d9dd3664ec4f9b2dedaa24f6fd86a79942c479cf5ebfd7004842f2f1fce82,E02,test,,unique,1,training
notflip__0025,notflip,0025,15,16,training,training/notflip/0025_000000016.jpg,deffb14e711b15bd1b9b483823d17f8f6ae3f7caf0d56cb33aaf8624252738e2,E02,test,26,representative,1,training
notflip__0026,notflip,0026,0,1,training,training/notflip/0026_000000001.jpg,f4bf6dbef606328687975d7ed22f91cd45b72c8f73add61b1ddf58ca57ed1c9a,E02,test,127,representative,1,training
notflip__0026,notflip,0026,3,4,testing,testing/notflip/0026_000000004.jpg,ed290b907bfde0e04f00660d9e0fb4bd56c988298c98e8181247796d924c33f0,E02,test,,unique,1,testing
notflip__0026,notflip,0026,4,5,testing,testing/notflip/0026_000000005.jpg,bd13195d5b5baa8d87989307abb6857ace96c843b6b08296587054a6a6fcfc87,E02,test,,unique,1,testing
notflip__0026,notflip,0026,5,6,training,training/notflip/0026_000000006.jpg,c03783ff9f8fd2020eb8a6c9fa02a0d44404a2f8d19682015b2ec519d512e8bb,E02,test,,unique,1,training
notflip__0026,notflip,0026,6,7,training,training/notflip/0026_000000007.jpg,15df1fdb34cc3ff791ce210af3893765dcfb741930f9aa3303ce15c097d3673d,E02,test,,unique,1,training
notflip__0026,notflip,0026,7,8,training,training/notflip/0026_000000008.jpg,f6cfa5231613af484749978cb75d94523a73ed0f229f18d8eefd9c35dc2fb1fd,E02,test,,unique,1,training
notflip__0026,notflip,0026,8,9,training,training/notflip/0026_000000009.jpg,723c090fe9322e4c8e627028c215ec52c0838de92647401203806a52f0598a31,E02,test,,unique,1,training
notflip__0026,notflip,0026,9,10,testing,testing/notflip/0026_000000010.jpg,1649e5608ae3f6c4daf5d13dde79e979d26398816a61a8826dc50602b0d96645,E02,test,,unique,1,testing
notflip__0026,notflip,0026,10,11,training,training/notflip/0026_000000011.jpg,1e729c67844b071212f33a413359caa6441d6966134d7fa6909c98fcdc346f15,E02,test,,unique,1,training
notflip__0026,notflip,0026,11,12,training,training/notflip/0026_000000012.jpg,c7c709ae035e115e6daf9da84d057d02f2a84441b8acb890c47aaf34658c6e27,E02,test,,unique,1,training
notflip__0026,notflip,0026,12,13,training,training/notflip/0026_000000013.jpg,a93cace8e25a7b6f83ff912dd7df9227abe91997d2f5a958d964e4e50e48bbd4,E02,test,,unique,1,training
notflip__0026,notflip,0026,13,14,testing,testing/notflip/0026_000000014.jpg,44313db4734ba8b4bb024e9fffd653793bedc3e8db4440c7570c4fa693557651,E02,test,153,representative,1,testing
notflip__0026,notflip,0026,15,16,training,training/notflip/0026_000000016.jpg,cbf17c5e27dd7d0a0ace4cc7dcfb7e51cedcae7331716e5cc1cf25b7c777c2e5,E02,test,177,representative,1,training
notflip__0026,notflip,0026,17,18,training,training/notflip/0026_000000018.jpg,af1002c5de54eb876b32110e7171b92108c99247c80a02ff88d4d1f58dfcb6cd,E02,test,,unique,1,training
notflip__0026,notflip,0026,18,19,training,training/notflip/0026_000000019.jpg,ac827fdc51e631cfc257b62c09879329720062c6da2f524cddb17b6fa0e8a821,E02,test,35,representative,1,training
notflip__0027,notflip,0027,0,1,testing,testing/notflip/0027_000000001.jpg,c6b4fa505d9374cac8796a3134b46ae5b0f6b3cb237d0ce7d7e53761c09e835b,S29,train,23,representative,1,testing
notflip__0027,notflip,0027,16,17,testing,testing/notflip/0027_000000017.jpg,91362abc5387cadafbb8556999d27519e7d72bc08765d1c8789aa3325e9347ac,S29,train,,unique,1,testing
notflip__0027,notflip,0027,17,18,training,training/notflip/0027_000000018.jpg,353694d3a8fdb7fc6d647125ee5d8777ec02746187ad645f4dfc6ce4464bf200,S29,train,,unique,1,training
notflip__0027,notflip,0027,18,19,training,training/notflip/0027_000000019.jpg,19515b5b69c4250777f045dbc11d388c1d2ff9e57edaa311d0621c4e470d330f,S29,train,,unique,1,training
notflip__0027,notflip,0027,19,20,training,training/notflip/0027_000000020.jpg,0b8f7a391f8897f61385b0f2e0e514a54ba084c394c84b9ca8fbeacdea74b6eb,S29,train,,unique,1,training
notflip__0027,notflip,0027,20,21,training,training/notflip/0027_000000021.jpg,24b2397a48d5d7ac6ecae1003ed9d9c93f5613785b5d3f0e52e6832a1c6ef146,S29,train,,unique,1,training
notflip__0027,notflip,0027,21,22,testing,testing/notflip/0027_000000022.jpg,5f8c681c5e9a4305056bb773faf5b09e8ec4bc268ce05373903cf9ffc3eb2689,S29,train,,unique,1,testing
notflip__0027,notflip,0027,22,23,testing,testing/notflip/0027_000000023.jpg,9f0368b11a0c744e388645f3851bba1094faaafb81d7845c0b44df9c848988e4,S29,train,,unique,1,testing
notflip__0027,notflip,0027,23,24,training,training/notflip/0027_000000024.jpg,e0da6e4f9da6eccdc9133db3cce2c2686857ac13e0b17d3394157b865219d3ff,S29,train,,unique,1,training
notflip__0027,notflip,0027,24,25,training,training/notflip/0027_000000025.jpg,b364746f187809f62d1177e992d41094a986522eaa031b7831e794d20567b3eb,S29,train,71,representative,1,training
notflip__0028,notflip,0028,0,1,training,training/notflip/0028_000000001.jpg,b90154adb8b3832c497389ae684f6772b66490729cd8cffddad621b0af9bf63c,E01,train,,unique,1,training
notflip__0028,notflip,0028,1,2,training,training/notflip/0028_000000002.jpg,f5c7f91da8de39de207b47a616fd47a0f71508f1ecc8919525cb0467367bef14,E01,train,90,representative,1,training
notflip__0028,notflip,0028,5,6,training,training/notflip/0028_000000006.jpg,7c064c5d2a64116e22f3a3efd17038c0015ea8c90b0dbbbb2115ec6e18937609,E01,train,,unique,1,training
notflip__0028,notflip,0028,6,7,training,training/notflip/0028_000000007.jpg,05a133a45778ddc1ab853cd11698f164736d76f5fc0774fe16e3e80ba4422d69,E01,train,,unique,1,training
notflip__0028,notflip,0028,7,8,training,training/notflip/0028_000000008.jpg,415542e3a6823becb9f49de93c8ddc7bd62740c0bb01bd297a68a94c04a0b0db,E01,train,,unique,1,training
notflip__0028,notflip,0028,8,9,training,training/notflip/0028_000000009.jpg,81d20438ca943a2e2f638f0e4f3a4d1d6ef4bfd17ec73e5598a40c59294d7418,E01,train,,unique,1,training
notflip__0028,notflip,0028,9,10,training,training/notflip/0028_000000010.jpg,075761aa24a2c4a5480cba73f7cc7aacecaca559c7d23fe831414bf564d6c8e1,E01,train,,unique,1,training
notflip__0028,notflip,0028,10,11,training,training/notflip/0028_000000011.jpg,342c9eb08e6e1a4bc21c95bdff247605db9220bb4998ed6b55e2de741d251d24,E01,train,,unique,1,training
notflip__0028,notflip,0028,11,12,training,training/notflip/0028_000000012.jpg,fcd8f56cba0e97ccb4eefe9440ab364569b25d52c18a61e0f51659070866c950,E01,train,,unique,1,training
notflip__0028,notflip,0028,12,13,training,training/notflip/0028_000000013.jpg,6c5490662bc372dbf67ebb42eef5fb84e78c5af34dd7003bddf657e53042fd44,E01,train,,unique,1,training
notflip__0028,notflip,0028,13,14,training,training/notflip/0028_000000014.jpg,b911f8e4eb8b4e78dd379644289160430df1b44674da37bb95c519f627cbb1f2,E01,train,,unique,1,training
notflip__0028,notflip,0028,14,15,training,training/notflip/0028_000000015.jpg,4811e59e8fe44629c4b79b118845501fdeff665cdbfc678769ee89997150a1b2,E01,train,,unique,1,training
notflip__0028,notflip,0028,15,16,training,training/notflip/0028_000000016.jpg,d59145b4c39283a2cb6a859efc9c3455dcac23dca0838f85d492c156590bc135,E01,train,,unique,1,training
notflip__0028,notflip,0028,16,17,training,training/notflip/0028_000000017.jpg,7e3313d75db8d4dc8c8537fb47664c72b62703acebbaa5d9a2bb22539351ddef,E01,train,47,representative,1,training
notflip__0028,notflip,0028,25,26,training,training/notflip/0028_000000026.jpg,6e5a73c9a5cd6c11598e0658c66ef2501eb9456840747757a2400cbaf39e4a70,E01,train,82,representative,1,training
notflip__0029,notflip,0029,0,1,testing,testing/notflip/0029_000000001.jpg,d71f63e63e5f83bdd82088918e207f9593a3935d4ee63e35225277b096a61e66,E01,train,,unique,1,testing
notflip__0029,notflip,0029,1,2,training,training/notflip/0029_000000002.jpg,5257a3d89c747f05402a1165a7cdbd5f2cdad8096bfcc4e5de512a67827cf542,E01,train,,unique,1,training
notflip__0029,notflip,0029,2,3,testing,testing/notflip/0029_000000003.jpg,d008a04a34ad21e59e590affc72700c443e60c84a1c83b5f9fc182c044c08c49,E01,train,,unique,1,testing
notflip__0029,notflip,0029,3,4,testing,testing/notflip/0029_000000004.jpg,cf0629ddd7e603fedac80f62f6ba4a96f8ea955d2fe755278f680fd741edad86,E01,train,,unique,1,testing
notflip__0029,notflip,0029,4,5,testing,testing/notflip/0029_000000005.jpg,6d6f46fb56bca6490cbf95f87376defaabb0189cedd87370165242875745b765,E01,train,,unique,1,testing
notflip__0029,notflip,0029,5,6,training,training/notflip/0029_000000006.jpg,75491a4d1e826c578308c3da47be36462cda4df8dafea78e3d451e7dae915155,E01,train,,unique,1,training
notflip__0029,notflip,0029,6,7,training,training/notflip/0029_000000007.jpg,29507f7f69bc2c5d2e99e3730b99330bac9ab0200436d30f6250e24fa53124c6,E01,train,,unique,1,training
notflip__0029,notflip,0029,7,8,training,training/notflip/0029_000000008.jpg,bdc15de72281537e19b5be71f1895121fbc553038a72355f2d7fb46b7aae8b2d,E01,train,,unique,1,training
notflip__0029,notflip,0029,8,9,training,training/notflip/0029_000000009.jpg,9268a54d4d9f324d5dfef8d02e6b92222f0deccde9bb407818765f661b648991,E01,train,,unique,1,training
notflip__0029,notflip,0029,9,10,training,training/notflip/0029_000000010.jpg,09c285dd8bda1130c957221bddad66227f3afd8f932969e0e3b89e5a5230245e,E01,train,128,representative,1,training
notflip__0029,notflip,0029,12,13,testing,testing/notflip/0029_000000013.jpg,07f964a31399f09c2df59fad5a21655940e84f5e51ee6a48fae93b507626d6ac,E01,train,,unique,1,testing
notflip__0029,notflip,0029,13,14,training,training/notflip/0029_000000014.jpg,66dc43c93a75656e95313d69aa7bd7c6b0bc74368696975a8353c36e04e836df,E01,train,,unique,1,training
notflip__0029,notflip,0029,14,15,training,training/notflip/0029_000000015.jpg,a216a0eb24e6881df9800e5bfbe1f3ec15a3357f2501cf16df1334f9a6ddaf70,E01,train,178,representative,1,training
notflip__0029,notflip,0029,16,17,testing,testing/notflip/0029_000000017.jpg,db813ea9b95e750d9e9a709390d95b32197dd4a7e185e8427325bd72d2de6756,E01,train,29,representative,1,testing
notflip__0030,notflip,0030,0,1,testing,testing/notflip/0030_000000001.jpg,b8903f260816d85934f06a601fbfe7d4899370023a7ec80e5650eaa28e6c4dac,S30,train,,unique,1,testing
notflip__0030,notflip,0030,1,2,training,training/notflip/0030_000000002.jpg,63df4f6de693b2ece01e1f97910fa88d64469473f8ad3acc7f62d3a3e8646262,S30,train,,unique,1,training
notflip__0030,notflip,0030,2,3,training,training/notflip/0030_000000003.jpg,9068d931c2cdeffea199b61a240a40dec2b26ebcfa10c49ea73aecc0fa405fbf,S30,train,,unique,1,training
notflip__0030,notflip,0030,3,4,testing,testing/notflip/0030_000000004.jpg,5823bbea0971c7de68ef09931695749903b300b1f068d0066c067d04c8c40e19,S30,train,,unique,1,testing
notflip__0030,notflip,0030,4,5,training,training/notflip/0030_000000005.jpg,d5d83afbfc2f440170b346bc226a5e881bb80e5a097d5c587ee56d7477cce143,S30,train,,unique,1,training
notflip__0030,notflip,0030,5,6,training,training/notflip/0030_000000006.jpg,3c55a7d9db26ff50e9bf32b302df7e8cd754b69333dff6ad452b7adfd34559e8,S30,train,,unique,1,training
notflip__0030,notflip,0030,6,7,testing,testing/notflip/0030_000000007.jpg,7c53e306b1cebb5fdb13eb8f44199a0ab4d7bb681dccd6311acac0a0e4e03b02,S30,train,,unique,1,testing
notflip__0030,notflip,0030,7,8,training,training/notflip/0030_000000008.jpg,2eb73934699f869b2edd008fd1cd6766ea45a9ac4b550ff6e47e73bde1733b88,S30,train,,unique,1,training
notflip__0030,notflip,0030,8,9,training,training/notflip/0030_000000009.jpg,fb708eb66f33e40439fe515d7a7100c1d2d9112f07afcfc8bc617439836eaf0d,S30,train,,unique,1,training
notflip__0030,notflip,0030,9,10,training,training/notflip/0030_000000010.jpg,b5c86371ce825089883f24fc5bd3aa465451d4a177144836f3e667b5be0ff991,S30,train,,unique,1,training
notflip__0030,notflip,0030,10,11,training,training/notflip/0030_000000011.jpg,0e17f8802ecc858a14d71464f826bf7e0a1f9400a09e613d65fe7c10694b87f2,S30,train,,unique,1,training
notflip__0030,notflip,0030,11,12,training,training/notflip/0030_000000012.jpg,d9827caa3db38a0c04498cbe699e006618db596873649be867a6c00437bb5044,S30,train,,unique,1,training
notflip__0030,notflip,0030,12,13,training,training/notflip/0030_000000013.jpg,6df2219bafd781742c88e901bcb94be6f7d79a813a2935a98dc5c7659f174e0e,S30,train,129,representative,1,training
notflip__0030,notflip,0030,15,16,training,training/notflip/0030_000000016.jpg,b6a245458ea7052805476248d0d2cf4a23ad071531db08d388ac39c7289b3412,S30,train,179,representative,1,training
notflip__0030,notflip,0030,17,18,testing,testing/notflip/0030_000000018.jpg,2196c57203b9c7462f53cfd8cfba730c3562f2d2055b9fe3dc87a984ed7df6cc,S30,train,,unique,1,testing
notflip__0030,notflip,0030,18,19,training,training/notflip/0030_000000019.jpg,e7b1347ba894c88bfd318b647118318422fe9c1e8462c5ec6ad0f9a52bf45c1b,S30,train,36,representative,1,training
notflip__0031,notflip,0031,0,1,training,training/notflip/0031_000000001.jpg,00849cd9086bffc2e3c20247c13746fa1be60621ff7e6b8bbc237dc19727f1af,S31,train,,unique,1,training
notflip__0031,notflip,0031,1,2,training,training/notflip/0031_000000002.jpg,a7426076f749053faae6fb56fd803e20a523c9f31f158822589eb0a8f5c5dbf2,S31,train,180,representative,1,training
notflip__0031,notflip,0031,3,4,testing,testing/notflip/0031_000000004.jpg,ccfbb9149906d7844e9588a3a01e89be4c3b6a316618b75f09803abc7665a9af,S31,train,,unique,1,testing
notflip__0031,notflip,0031,4,5,training,training/notflip/0031_000000005.jpg,0d6f75b215249c2c4bb7510e303ae0fd0f138573fc756bba2e14fa30b43f4990,S31,train,,unique,1,training
notflip__0031,notflip,0031,5,6,training,training/notflip/0031_000000006.jpg,5d9d2a2e50fd0d4132f4bb5d264b5791e0387881b73f507efb64c943eba2c89c,S31,train,,unique,1,training
notflip__0031,notflip,0031,6,7,training,training/notflip/0031_000000007.jpg,50d55b14503671f7523ce19bf44b5c71f03bab3f77707c1ebb9e4a1bec96e84d,S31,train,,unique,1,training
notflip__0031,notflip,0031,7,8,testing,testing/notflip/0031_000000008.jpg,84cb75fe2e9ba222b21c376bfd4c3329c75f2ee866724ad3305fae07f9961617,S31,train,,unique,1,testing
notflip__0031,notflip,0031,8,9,training,training/notflip/0031_000000009.jpg,f81c3855a7737cc6e237323533d4fdad33b7e49bf400320e4ef0767ac131d9f6,S31,train,,unique,1,training
notflip__0031,notflip,0031,9,10,testing,testing/notflip/0031_000000010.jpg,fd72d71829d780578fa4001d22a129663d8ab04592856b4f14577c6ec5d04fbf,S31,train,,unique,1,testing
notflip__0031,notflip,0031,10,11,training,training/notflip/0031_000000011.jpg,78f6e92354eecdd1e3b1dc5239324a19b1feafd7cf525783ea3947771d768135,S31,train,,unique,1,training
notflip__0031,notflip,0031,11,12,training,training/notflip/0031_000000012.jpg,b2e1daeb4460f2f76436c68aba184663c6835d08f0e60cfc69f487ab2b6507c1,S31,train,45,representative,1,training
notflip__0031,notflip,0031,21,22,training,training/notflip/0031_000000022.jpg,914fade6b4f6c231701b2e92463f52c5caf4c510afb48b46f049cfda16d8a654,S31,train,72,representative,1,training
notflip__0031,notflip,0031,27,28,training,training/notflip/0031_000000028.jpg,ed6d3d39a8f008b49dd6c60d7148b7f99092a54fd51a91ff1482b5b1cd810adf,S31,train,,unique,1,training
notflip__0031,notflip,0031,28,29,training,training/notflip/0031_000000029.jpg,6008d1d316c37e404b7896cf78e4e3a82479c37251e44b04e6461c70ee648cf9,S31,train,,unique,1,training
notflip__0031,notflip,0031,29,30,training,training/notflip/0031_000000030.jpg,58ac87c5bd22b734adc8ea0a16b4d9fb269cd35f1be5da418b03f31f79142276,S31,train,,unique,1,training
notflip__0032,notflip,0032,0,1,training,training/notflip/0032_000000001.jpg,7b0725bcf39516681e9be47b68c918e3339b48c8f98284cdafc93516c112a252,E01,train,112,representative,1,training
notflip__0032,notflip,0032,3,4,training,training/notflip/0032_000000004.jpg,705dbeb8683fe05cf5902e321b8b90ca82895c65faa3e4a0ba419f3a27385b1c,E01,train,,unique,1,training
notflip__0032,notflip,0032,4,5,training,training/notflip/0032_000000005.jpg,479a425d11d203bf592acf5f66ce845d5b2080bafe09db3099bcc8e5172024bc,E01,train,,unique,1,training
notflip__0032,notflip,0032,5,6,training,training/notflip/0032_000000006.jpg,d54367618e850cd7243564e0c4729855554155a95d27bc60f3fcf19ba2b3065f,E01,train,,unique,1,training
notflip__0032,notflip,0032,6,7,testing,testing/notflip/0032_000000007.jpg,7fab0e96ebd5682850397fec9c5feb381dc612c98e633f7e810e94ab39b64c37,E01,train,,unique,1,testing
notflip__0032,notflip,0032,7,8,testing,testing/notflip/0032_000000008.jpg,58f31a045ce91642c29c35e67cbf2410afd962e3d07836f211708b61012061ee,E01,train,,unique,1,testing
notflip__0032,notflip,0032,8,9,training,training/notflip/0032_000000009.jpg,833ddbf4d7a07a7b04f885c43909443ee4e478077589a680e79ad23f204c12cb,E01,train,,unique,1,training
notflip__0032,notflip,0032,9,10,testing,testing/notflip/0032_000000010.jpg,d8af3353d5e14f9d186df77b20f574b008f2b7810b16cfd58a8a69e627891b33,E01,train,,unique,1,testing
notflip__0032,notflip,0032,10,11,training,training/notflip/0032_000000011.jpg,3cf49ec4dfdda26b40be3ed47182975665278b855b326f5398c592200a50f906,E01,train,,unique,1,training
notflip__0032,notflip,0032,11,12,training,training/notflip/0032_000000012.jpg,db9df597abdd740e31c39949f62df755ea273dd4aedbde68078034446dfa3adb,E01,train,,unique,1,training
notflip__0032,notflip,0032,12,13,training,training/notflip/0032_000000013.jpg,0a4a2261ae560db7a00bdf3efb34a81c71e9a05c02f36d5b84f22ca973fd735b,E01,train,,unique,1,training
