path,sequence_id,split,label,nearest_other_sequence_path,nearest_other_sequence_id,nearest_other_sequence_split,nearest_other_sequence_label,dhash_distance,phash_distance,combined_distance
training/notflip/0042_000000011.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,8,2,10
training/notflip/0042_000000012.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,7,2,9
training/notflip/0042_000000014.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,6,2,8
training/notflip/0042_000000015.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,7,2,9
training/notflip/0042_000000016.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,7,2,9
training/notflip/0042_000000017.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,6,2,8
training/notflip/0042_000000018.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,8,2,10
training/notflip/0042_000000019.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,8,2,10
training/notflip/0042_000000020.jpg,notflip__0042,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,6,2,8
training/notflip/0042_000000022.jpg,notflip__0042,training,notflip,training/flip/0050_000000017.jpg,flip__0050,training,flip,4,4,8
training/notflip/0042_000000023.jpg,notflip__0042,training,notflip,training/flip/0050_000000017.jpg,flip__0050,training,flip,5,4,9
training/notflip/0042_000000025.jpg,notflip__0042,training,notflip,training/flip/0050_000000017.jpg,flip__0050,training,flip,5,2,7
training/notflip/0042_000000026.jpg,notflip__0042,training,notflip,training/flip/0050_000000017.jpg,flip__0050,training,flip,5,2,7
training/notflip/0042_000000028.jpg,notflip__0042,training,notflip,training/notflip/0047_000000019.jpg,notflip__0047,training,notflip,7,2,9
training/notflip/0042_000000029.jpg,notflip__0042,training,notflip,training/flip/0050_000000017.jpg,flip__0050,training,flip,5,2,7
training/notflip/0043_000000001.jpg,notflip__0043,training,notflip,training/flip/0054_000000026.jpg,flip__0054,training,flip,5,8,13
training/notflip/0043_000000002.jpg,notflip__0043,training,notflip,training/flip/0054_000000026.jpg,flip__0054,training,flip,6,6,12
training/notflip/0043_000000003.jpg,notflip__0043,training,notflip,training/notflip/0047_000000002.jpg,notflip__0047,training,notflip,7,4,11
training/notflip/0043_000000004.jpg,notflip__0043,training,notflip,training/notflip/0045_000000003.jpg,notflip__0045,training,notflip,3,10,13
training/notflip/0043_000000005.jpg,notflip__0043,training,notflip,training/notflip/0044_000000005.jpg,notflip__0044,training,notflip,5,8,13
training/notflip/0043_000000006.jpg,notflip__0043,training,notflip,training/notflip/0044_000000005.jpg,notflip__0044,training,notflip,3,6,9
training/notflip/0043_000000007.jpg,notflip__0043,training,notflip,training/notflip/0045_000000007.jpg,notflip__0045,training,notflip,3,4,7
training/notflip/0043_000000008.jpg,notflip__0043,training,notflip,training/notflip/0045_000000008.jpg,notflip__0045,training,notflip,2,6,8
training/notflip/0043_000000009.jpg,notflip__0043,training,notflip,training/notflip/0045_000000009.jpg,notflip__0045,training,notflip,0,2,2
training/notflip/0043_000000010.jpg,notflip__0043,training,notflip,training/notflip/0045_000000009.jpg,notflip__0045,training,notflip,2,4,6
training/notflip/0043_000000011.jpg,notflip__0043,training,notflip,training/notflip/0045_000000010.jpg,notflip__0045,training,notflip,2,2,4
training/notflip/0043_000000012.jpg,notflip__0043,training,notflip,training/notflip/0045_000000010.jpg,notflip__0045,training,notflip,3,0,3
training/notflip/0043_000000013.jpg,notflip__0043,training,notflip,training/notflip/0045_000000010.jpg,notflip__0045,training,notflip,3,0,3
training/notflip/0043_000000014.jpg,notflip__0043,training,notflip,training/notflip/0045_000000010.jpg,notflip__0045,training,notflip,3,0,3
training/notflip/0043_000000015.jpg,notflip__0043,training,notflip,training/notflip/0045_000000010.jpg,notflip__0045,training,notflip,4,0,4
training/notflip/0043_000000016.jpg,notflip__0043,training,notflip,training/notflip/0045_000000010.jpg,notflip__0045,training,notflip,2,0,2
training/notflip/0043_000000017.jpg,notflip__0043,training,notflip,training/notflip/0045_000000010.jpg,notflip__0045,training,notflip,3,2,5
training/notflip/0043_000000018.jpg,notflip__0043,training,notflip,training/notflip/0045_000000009.jpg,notflip__0045,training,notflip,2,4,6
training/notflip/0043_000000019.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,0,2,2
training/notflip/0043_000000020.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,0,2,2
training/notflip/0043_000000021.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,0,2,2
training/notflip/0043_000000022.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,0,2,2
training/notflip/0043_000000025.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,1,2,3
training/notflip/0043_000000027.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,3,2,5
training/notflip/0043_000000028.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,3,2,5
training/notflip/0043_000000029.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,2,2,4
training/notflip/0043_000000030.jpg,notflip__0043,training,notflip,training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,2,2,4
training/notflip/0044_000000001.jpg,notflip__0044,training,notflip,training/notflip/0045_000000001.jpg,notflip__0045,training,notflip,8,4,12
training/notflip/0044_000000002.jpg,notflip__0044,training,notflip,training/notflip/0045_000000001.jpg,notflip__0045,training,notflip,7,4,11
training/notflip/0044_000000003.jpg,notflip__0044,training,notflip,training/notflip/0048_000000001.jpg,notflip__0048,training,notflip,5,4,9
training/notflip/0044_000000004.jpg,notflip__0044,training,notflip,training/notflip/0048_000000001.jpg,notflip__0048,training,notflip,4,4,8
training/notflip/0044_000000005.jpg,notflip__0044,training,notflip,training/notflip/0048_000000002.jpg,notflip__0048,training,notflip,3,4,7
training/notflip/0044_000000007.jpg,notflip__0044,training,notflip,training/notflip/0048_000000007.jpg,notflip__0048,training,notflip,3,2,5
training/notflip/0044_000000008.jpg,notflip__0044,training,notflip,training/notflip/0043_000000025.jpg,notflip__0043,training,notflip,2,4,6
training/notflip/0044_000000009.jpg,notflip__0044,training,notflip,training/notflip/0046_000000015.jpg,notflip__0046,training,notflip,2,0,2
training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,training/notflip/0046_000000014.jpg,notflip__0046,training,notflip,3,0,3
training/notflip/0044_000000011.jpg,notflip__0044,training,notflip,testing/notflip/0046_000000011.jpg,notflip__0046,testing,notflip,2,4,6
training/notflip/0044_000000012.jpg,notflip__0044,training,notflip,training/notflip/0048_000000019.jpg,notflip__0048,training,notflip,1,4,5
training/notflip/0044_000000013.jpg,notflip__0044,training,notflip,training/notflip/0048_000000012.jpg,notflip__0048,training,notflip,1,4,5
training/notflip/0044_000000015.jpg,notflip__0044,training,notflip,training/notflip/0048_000000013.jpg,notflip__0048,training,notflip,0,4,4
training/notflip/0044_000000016.jpg,notflip__0044,training,notflip,training/notflip/0048_000000012.jpg,notflip__0048,training,notflip,0,2,2
training/notflip/0044_000000017.jpg,notflip__0044,training,notflip,training/notflip/0048_000000012.jpg,notflip__0048,training,notflip,1,2,3
training/notflip/0044_000000018.jpg,notflip__0044,training,notflip,training/notflip/0048_000000013.jpg,notflip__0048,training,notflip,0,2,2
training/notflip/0044_000000019.jpg,notflip__0044,training,notflip,training/notflip/0048_000000012.jpg,notflip__0048,training,notflip,1,2,3
training/notflip/0044_000000020.jpg,notflip__0044,training,notflip,training/notflip/0048_000000013.jpg,notflip__0048,training,notflip,1,2,3
training/notflip/0044_000000021.jpg,notflip__0044,training,notflip,training/notflip/0048_000000012.jpg,notflip__0048,training,notflip,1,2,3
training/notflip/0044_000000022.jpg,notflip__0044,training,notflip,training/notflip/0048_000000012.jpg,notflip__0048,training,notflip,1,2,3
training/notflip/0044_000000023.jpg,notflip__0044,training,notflip,training/notflip/0048_000000012.jpg,notflip__0048,training,notflip,0,4,4
training/notflip/0044_000000024.jpg,notflip__0044,training,notflip,testing/notflip/0046_000000028.jpg,notflip__0046,testing,notflip,1,2,3
training/notflip/0044_000000025.jpg,notflip__0044,training,notflip,testing/notflip/0046_000000028.jpg,notflip__0046,testing,notflip,2,2,4
training/notflip/0044_000000026.jpg,notflip__0044,training,notflip,testing/notflip/0046_000000028.jpg,notflip__0046,testing,notflip,2,2,4
training/notflip/0044_000000028.jpg,notflip__0044,training,notflip,testing/notflip/0048_000000030.jpg,notflip__0048,testing,notflip,1,2,3
training/notflip/0044_000000029.jpg,notflip__0044,training,notflip,testing/notflip/0048_000000030.jpg,notflip__0048,testing,notflip,2,2,4
training/notflip/0044_000000030.jpg,notflip__0044,training,notflip,testing/notflip/0048_000000030.jpg,notflip__0048,testing,notflip,2,2,4
training/notflip/0045_000000001.jpg,notflip__0045,training,notflip,training/notflip/0044_000000002.jpg,notflip__0044,training,notflip,7,4,11
training/notflip/0045_000000002.jpg,notflip__0045,training,notflip,training/notflip/0044_000000002.jpg,notflip__0044,training,notflip,7,4,11
training/notflip/0045_000000003.jpg,notflip__0045,training,notflip,training/notflip/0044_000000002.jpg,notflip__0044,training,notflip,6,6,12
training/notflip/0045_000000004.jpg,notflip__0045,training,notflip,training/notflip/0047_000000005.jpg,notflip__0047,training,notflip,2,8,10
training/notflip/0045_000000006.jpg,notflip__0045,training,notflip,training/notflip/0047_000000005.jpg,notflip__0047,training,notflip,1,4,5
training/notflip/0045_000000007.jpg,notflip__0045,training,notflip,training/notflip/0047_000000007.jpg,notflip__0047,training,notflip,2,0,2
training/notflip/0045_000000008.jpg,notflip__0045,training,notflip,training/notflip/0043_000000009.jpg,notflip__0043,training,notflip,1,2,3
training/notflip/0045_000000009.jpg,notflip__0045,training,notflip,training/notflip/0043_000000009.jpg,notflip__0043,training,notflip,0,2,2
training/notflip/0045_000000010.jpg,notflip__0045,training,notflip,training/notflip/0043_000000016.jpg,notflip__0043,training,notflip,2,0,2
training/notflip/0045_000000011.jpg,notflip__0045,training,notflip,training/notflip/0043_000000012.jpg,notflip__0043,training,notflip,1,4,5
training/notflip/0045_000000014.jpg,notflip__0045,training,notflip,training/notflip/0047_000000013.jpg,notflip__0047,training,notflip,4,4,8
training/notflip/0045_000000015.jpg,notflip__0045,training,notflip,training/flip/0053_000000004.jpg,flip__0053,training,flip,3,2,5
training/notflip/0045_000000017.jpg,notflip__0045,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,2,2,4
training/notflip/0045_000000019.jpg,notflip__0045,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,2,2,4
training/notflip/0045_000000020.jpg,notflip__0045,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,3,2,5
training/notflip/0045_000000021.jpg,notflip__0045,training,notflip,testing/notflip/0047_000000024.jpg,notflip__0047,testing,notflip,4,2,6
training/notflip/0045_000000023.jpg,notflip__0045,training,notflip,testing/notflip/0047_000000024.jpg,notflip__0047,testing,notflip,4,2,6
training/notflip/0045_000000024.jpg,notflip__0045,training,notflip,testing/notflip/0047_000000024.jpg,notflip__0047,testing,notflip,3,2,5
training/notflip/0045_000000025.jpg,notflip__0045,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,2,2,4
training/notflip/0045_000000027.jpg,notflip__0045,training,notflip,training/flip/0053_000000001.jpg,flip__0053,training,flip,2,2,4
training/notflip/0045_000000029.jpg,notflip__0045,training,notflip,testing/notflip/0047_000000029.jpg,notflip__0047,testing,notflip,2,2,4
training/notflip/0046_000000001.jpg,notflip__0046,training,notflip,training/notflip/0043_000000025.jpg,notflip__0043,training,notflip,3,2,5
training/notflip/0046_000000002.jpg,notflip__0046,training,notflip,training/notflip/0044_000000007.jpg,notflip__0044,training,notflip,2,4,6
training/notflip/0046_000000004.jpg,notflip__0046,training,notflip,training/notflip/0043_000000025.jpg,notflip__0043,training,notflip,2,4,6
training/notflip/0046_000000005.jpg,notflip__0046,training,notflip,training/notflip/0043_000000025.jpg,notflip__0043,training,notflip,2,4,6
training/notflip/0046_000000006.jpg,notflip__0046,training,notflip,training/notflip/0043_000000025.jpg,notflip__0043,training,notflip,2,4,6
training/notflip/0046_000000007.jpg,notflip__0046,training,notflip,training/notflip/0043_000000019.jpg,notflip__0043,training,notflip,2,2,4
training/notflip/0046_000000008.jpg,notflip__0046,training,notflip,training/notflip/0043_000000019.jpg,notflip__0043,training,notflip,0,2,2
training/notflip/0046_000000009.jpg,notflip__0046,training,notflip,training/notflip/0043_000000019.jpg,notflip__0043,training,notflip,1,2,3
training/notflip/0046_000000010.jpg,notflip__0046,training,notflip,training/notflip/0043_000000019.jpg,notflip__0043,training,notflip,0,2,2
training/notflip/0046_000000013.jpg,notflip__0046,training,notflip,training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0046_000000014.jpg,notflip__0046,training,notflip,training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,3,0,3
training/notflip/0046_000000015.jpg,notflip__0046,training,notflip,training/notflip/0044_000000009.jpg,notflip__0044,training,notflip,2,0,2
training/notflip/0046_000000016.jpg,notflip__0046,training,notflip,training/notflip/0044_000000009.jpg,notflip__0044,training,notflip,3,0,3
training/notflip/0046_000000017.jpg,notflip__0046,training,notflip,training/notflip/0044_000000009.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0046_000000018.jpg,notflip__0046,training,notflip,training/notflip/0044_000000009.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0046_000000019.jpg,notflip__0046,training,notflip,training/notflip/0044_000000009.jpg,notflip__0044,training,notflip,3,2,5
training/notflip/0046_000000020.jpg,notflip__0046,training,notflip,training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,3,2,5
training/notflip/0046_000000021.jpg,notflip__0046,training,notflip,training/notflip/0044_000000009.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0046_000000022.jpg,notflip__0046,training,notflip,training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0046_000000023.jpg,notflip__0046,training,notflip,training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0046_000000024.jpg,notflip__0046,training,notflip,training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0046_000000025.jpg,notflip__0046,training,notflip,training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,2,4,6
training/notflip/0046_000000026.jpg,notflip__0046,training,notflip,training/notflip/0044_000000024.jpg,notflip__0044,training,notflip,1,4,5
training/notflip/0046_000000029.jpg,notflip__0046,training,notflip,training/notflip/0044_000000024.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0046_000000030.jpg,notflip__0046,training,notflip,training/notflip/0044_000000024.jpg,notflip__0044,training,notflip,1,4,5
training/notflip/0047_000000001.jpg,notflip__0047,training,notflip,training/flip/0054_000000029.jpg,flip__0054,training,flip,7,6,13
training/notflip/0047_000000002.jpg,notflip__0047,training,notflip,training/notflip/0043_000000003.jpg,notflip__0043,training,notflip,7,4,11
training/notflip/0047_000000003.jpg,notflip__0047,training,notflip,training/notflip/0045_000000003.jpg,notflip__0045,training,notflip,5,8,13
training/notflip/0047_000000004.jpg,notflip__0047,training,notflip,training/notflip/0045_000000006.jpg,notflip__0045,training,notflip,2,6,8
training/notflip/0047_000000005.jpg,notflip__0047,training,notflip,training/notflip/0045_000000006.jpg,notflip__0045,training,notflip,1,4,5
training/notflip/0047_000000007.jpg,notflip__0047,training,notflip,training/notflip/0045_000000007.jpg,notflip__0045,training,notflip,2,0,2
training/notflip/0047_000000008.jpg,notflip__0047,training,notflip,training/notflip/0045_000000008.jpg,notflip__0045,training,notflip,4,2,6
training/notflip/0047_000000010.jpg,notflip__0047,training,notflip,training/notflip/0049_000000002.jpg,notflip__0049,training,notflip,2,2,4
training/notflip/0047_000000011.jpg,notflip__0047,training,notflip,training/notflip/0049_000000003.jpg,notflip__0049,training,notflip,2,4,6
training/notflip/0047_000000012.jpg,notflip__0047,training,notflip,training/notflip/0049_000000004.jpg,notflip__0049,training,notflip,1,2,3
training/notflip/0047_000000013.jpg,notflip__0047,training,notflip,testing/notflip/0049_000000011.jpg,notflip__0049,testing,notflip,3,2,5
training/notflip/0047_000000014.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000012.jpg,notflip__0045,testing,notflip,4,4,8
training/notflip/0047_000000015.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,4,2,6
training/notflip/0047_000000016.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,4,2,6
training/notflip/0047_000000017.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,4,2,6
training/notflip/0047_000000018.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,3,2,5
training/notflip/0047_000000019.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,2,2,4
training/notflip/0047_000000020.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,2,2,4
training/notflip/0047_000000021.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,3,2,5
training/notflip/0047_000000022.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,2,2,4
training/notflip/0047_000000023.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,2,2,4
training/notflip/0047_000000026.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,3,2,5
training/notflip/0047_000000027.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,2,2,4
training/notflip/0047_000000028.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,2,2,4
training/notflip/0047_000000030.jpg,notflip__0047,training,notflip,testing/notflip/0045_000000018.jpg,notflip__0045,testing,notflip,2,2,4
training/notflip/0048_000000001.jpg,notflip__0048,training,notflip,training/notflip/0044_000000004.jpg,notflip__0044,training,notflip,4,4,8
training/notflip/0048_000000002.jpg,notflip__0048,training,notflip,training/notflip/0044_000000005.jpg,notflip__0044,training,notflip,3,4,7
training/notflip/0048_000000003.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000006.jpg,notflip__0044,testing,notflip,4,4,8
training/notflip/0048_000000004.jpg,notflip__0048,training,notflip,training/notflip/0052_000000004.jpg,notflip__0052,training,notflip,6,2,8
training/notflip/0048_000000005.jpg,notflip__0048,training,notflip,training/notflip/0052_000000004.jpg,notflip__0052,training,notflip,6,2,8
training/notflip/0048_000000006.jpg,notflip__0048,training,notflip,training/notflip/0044_000000007.jpg,notflip__0044,training,notflip,4,4,8
training/notflip/0048_000000007.jpg,notflip__0048,training,notflip,training/notflip/0044_000000007.jpg,notflip__0044,training,notflip,3,2,5
training/notflip/0048_000000008.jpg,notflip__0048,training,notflip,training/notflip/0044_000000010.jpg,notflip__0044,training,notflip,3,4,7
training/notflip/0048_000000009.jpg,notflip__0048,training,notflip,testing/notflip/0046_000000011.jpg,notflip__0046,testing,notflip,4,2,6
training/notflip/0048_000000010.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,2,4,6
training/notflip/0048_000000011.jpg,notflip__0048,training,notflip,training/notflip/0044_000000016.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0048_000000012.jpg,notflip__0048,training,notflip,training/notflip/0044_000000016.jpg,notflip__0044,training,notflip,0,2,2
training/notflip/0048_000000013.jpg,notflip__0048,training,notflip,training/notflip/0044_000000018.jpg,notflip__0044,training,notflip,0,2,2
training/notflip/0048_000000014.jpg,notflip__0048,training,notflip,training/notflip/0044_000000018.jpg,notflip__0044,training,notflip,0,2,2
training/notflip/0048_000000016.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,3,2,5
training/notflip/0048_000000017.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,2,2,4
training/notflip/0048_000000018.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,2,2,4
training/notflip/0048_000000019.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,1,2,3
training/notflip/0048_000000020.jpg,notflip__0048,training,notflip,training/notflip/0044_000000030.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0048_000000021.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,3,2,5
training/notflip/0048_000000022.jpg,notflip__0048,training,notflip,training/notflip/0044_000000018.jpg,notflip__0044,training,notflip,2,2,4
training/notflip/0048_000000023.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,4,2,6
training/notflip/0048_000000024.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,3,2,5
training/notflip/0048_000000027.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,1,2,3
training/notflip/0048_000000028.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,1,2,3
training/notflip/0048_000000029.jpg,notflip__0048,training,notflip,testing/notflip/0044_000000027.jpg,notflip__0044,testing,notflip,1,2,3
training/notflip/0049_000000001.jpg,notflip__0049,training,notflip,testing/notflip/0047_000000009.jpg,notflip__0047,testing,notflip,3,4,7
training/notflip/0049_000000002.jpg,notflip__0049,training,notflip,training/notflip/0047_000000010.jpg,notflip__0047,training,notflip,2,2,4
training/notflip/0049_000000003.jpg,notflip__0049,training,notflip,training/notflip/0047_000000012.jpg,notflip__0047,training,notflip,3,2,5
training/notflip/0049_000000004.jpg,notflip__0049,training,notflip,training/notflip/0047_000000012.jpg,notflip__0047,training,notflip,1,2,3
training/notflip/0049_000000005.jpg,notflip__0049,training,notflip,training/notflip/0047_000000013.jpg,notflip__0047,training,notflip,2,4,6
training/notflip/0049_000000007.jpg,notflip__0049,training,notflip,training/notflip/0047_000000013.jpg,notflip__0047,training,notflip,2,4,6
training/notflip/0049_000000008.jpg,notflip__0049,training,notflip,training/notflip/0047_000000013.jpg,notflip__0047,training,notflip,2,4,6
training/notflip/0049_000000009.jpg,notflip__0049,training,notflip,training/flip/0053_000000004.jpg,flip__0053,training,flip,5,2,7
training/notflip/0049_000000010.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,3,2,5
training/notflip/0049_000000013.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,4,2,6
training/notflip/0049_000000014.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,4,2,6
training/notflip/0049_000000015.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,3,2,5
training/notflip/0049_000000016.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,3,2,5
training/notflip/0049_000000017.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,4,2,6
training/notflip/0049_000000019.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,3,2,5
training/notflip/0049_000000020.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,3,2,5
training/notflip/0049_000000021.jpg,notflip__0049,training,notflip,training/flip/0055_000000011.jpg,flip__0055,training,flip,3,2,5
training/notflip/0049_000000023.jpg,notflip__0049,training,notflip,testing/notflip/0045_000000016.jpg,notflip__0045,testing,notflip,6,0,6
training/notflip/0049_000000024.jpg,notflip__0049,training,notflip,testing/notflip/0045_000000016.jpg,notflip__0045,testing,notflip,6,0,6
training/notflip/0049_000000025.jpg,notflip__0049,training,notflip,testing/notflip/0045_000000016.jpg,notflip__0045,testing,notflip,7,0,7
training/notflip/0049_000000027.jpg,notflip__0049,training,notflip,testing/notflip/0045_000000026.jpg,notflip__0045,testing,notflip,4,2,6
training/notflip/0049_000000029.jpg,notflip__0049,training,notflip,testing/notflip/0045_000000026.jpg,notflip__0045,testing,notflip,5,2,7
training/notflip/0049_000000030.jpg,notflip__0049,training,notflip,testing/notflip/0045_000000026.jpg,notflip__0045,testing,notflip,5,2,7
training/notflip/0050_000000001.jpg,notflip__0050,training,notflip,testing/flip/0057_000000030.jpg,flip__0057,testing,flip,8,6,14
training/notflip/0050_000000002.jpg,notflip__0050,training,notflip,testing/notflip/0045_000000005.jpg,notflip__0045,testing,notflip,7,6,13
training/notflip/0050_000000003.jpg,notflip__0050,training,notflip,training/notflip/0045_000000004.jpg,notflip__0045,training,notflip,8,4,12
training/notflip/0050_000000004.jpg,notflip__0050,training,notflip,training/notflip/0045_000000004.jpg,notflip__0045,training,notflip,8,4,12
training/notflip/0050_000000005.jpg,notflip__0050,training,notflip,testing/notflip/0045_000000005.jpg,notflip__0045,testing,notflip,6,6,12
training/notflip/0050_000000006.jpg,notflip__0050,training,notflip,testing/notflip/0045_000000005.jpg,notflip__0045,testing,notflip,8,6,14
training/notflip/0050_000000007.jpg,notflip__0050,training,notflip,testing/notflip/0047_000000006.jpg,notflip__0047,testing,notflip,7,8,15
training/notflip/0050_000000008.jpg,notflip__0050,training,notflip,testing/notflip/0047_000000006.jpg,notflip__0047,testing,notflip,7,8,15
training/notflip/0050_000000009.jpg,notflip__0050,training,notflip,testing/notflip/0045_000000005.jpg,notflip__0045,testing,notflip,8,8,16
training/notflip/0050_000000010.jpg,notflip__0050,training,notflip,training/notflip/0056_000000002.jpg,notflip__0056,training,notflip,9,4,13
training/notflip/0050_000000012.jpg,notflip__0050,training,notflip,training/flip/0057_000000023.jpg,flip__0057,training,flip,7,8,15
training/notflip/0050_000000014.jpg,notflip__0050,training,notflip,training/notflip/0048_000000004.jpg,notflip__0048,training,notflip,11,2,13
training/notflip/0050_000000015.jpg,notflip__0050,training,notflip,training/notflip/0048_000000004.jpg,notflip__0048,training,notflip,11,2,13
training/notflip/0050_000000016.jpg,notflip__0050,training,notflip,training/notflip/0048_000000004.jpg,notflip__0048,training,notflip,11,2,13
training/notflip/0050_000000017.jpg,notflip__0050,training,notflip,training/notflip/0048_000000004.jpg,notflip__0048,training,notflip,11,2,13
training/notflip/0050_000000018.jpg,notflip__0050,training,notflip,training/notflip/0048_000000004.jpg,notflip__0048,training,notflip,11,2,13
training/notflip/0050_000000019.jpg,notflip__0050,training,notflip,training/notflip/0048_000000004.jpg,notflip__0048,training,notflip,11,4,15
training/notflip/0050_000000020.jpg,notflip__0050,training,notflip,testing/flip/0057_000000019.jpg,flip__0057,testing,flip,8,8,16
training/notflip/0050_000000021.jpg,notflip__0050,training,notflip,training/notflip/0048_000000004.jpg,notflip__0048,training,notflip,11,4,15
training/notflip/0050_000000022.jpg,notflip__0050,training,notflip,testing/flip/0057_000000019.jpg,flip__0057,testing,flip,8,8,16
